Queens,Jewish/Kosher,04L,B
Brooklyn,Japanese,09C,A
Queens,Mexican,06D,B
Brooklyn,Frozen Desserts,10F,A
Bronx,Mexican,04L,A
Queens,Chinese,10D,A
Manhattan,Chinese,06F,C
Manhattan,American,10B,A
Manhattan,American,08A,B
Brooklyn,Pizza,10F,A
Brooklyn,Spanish,10E,A
Brooklyn,Asian/Asian Fusion,06A,B
Manhattan,Juice, Smoothies, Fruit Salads,10F,A
Queens,Spanish,10F,N
Manhattan,American,09C,A
Manhattan,American,10A,A
Manhattan,Chinese,10H,A
Queens,Bangladeshi,09C,B
Manhattan,Sandwiches,10B,A
Manhattan,Italian,08A,C
Manhattan,Mediterranean,02G,A
Manhattan,Mexican,04A,A
Brooklyn,Chinese,04L,A
Brooklyn,American,06D,B
Brooklyn,Jewish/Kosher,10E,A
Queens,Chinese,08C,A
Queens,Indian,02G,B
Staten Island,Pizza,04A,Z
Manhattan,Chicken,06C,A
Manhattan,Chinese,10B,N
Queens,American,10B,A
Queens,Creole,06C,Z
Manhattan,American,06C,A
Queens,Juice, Smoothies, Fruit Salads,06A,B
Manhattan,Asian/Asian Fusion,06B,A
Manhattan,Chicken,10B,A
Manhattan,Mexican,02B,C
Queens,Chinese,04M,P
Manhattan,Sandwiches,06C,B
Manhattan,Hotdogs/Pretzels,04N,B
Brooklyn,American,04N,A
Manhattan,Mediterranean,10F,B
Manhattan,Sandwiches/Salads/Mixed Buffet,10F,A
Manhattan,Coffee/Tea,09C,A
Queens,Pizza,06D,C
Queens,American,09C,B
Manhattan,Sandwiches,06C,A
Manhattan,Coffee/Tea,06A,A
Brooklyn,Coffee/Tea,06D,A
Manhattan,Irish,10F,A
Brooklyn,Chinese,04L,C
Manhattan,Chinese,08A,B
Queens,Bakery Products/Desserts,04N,B
Queens,Chinese,04H,C
Manhattan,American,06C,A
Queens,American,02B,A
Brooklyn,Caribbean,02H,A
Manhattan,Vegan,09C,A
Queens,Italian,10D,A
Queens,Spanish,04L,B
Brooklyn,Frozen Desserts,02B,B
Manhattan,Bakery Products/Desserts,02B,A
Manhattan,Coffee/Tea,04J,N
Manhattan,Jewish/Kosher,04L,B
Manhattan,American,02B,A
Queens,Mexican,04N,A
Manhattan,Coffee/Tea,10F,N
Manhattan,Pizza,04A,A
Manhattan,American,10G,Z
Manhattan,Coffee/Tea,10F,B
Manhattan,Coffee/Tea,10B,Z
Brooklyn,American,08A,A
Brooklyn,American,02G,C
Manhattan,American,05D,A
Manhattan,Korean,10F,A
Queens,American,08A,C
Manhattan,Coffee/Tea,10G,A
Manhattan,Pizza,10F,A
Brooklyn,American,04N,A
Brooklyn,Indian,10F,A
Brooklyn,Caribbean,04L,B
Manhattan,Spanish,06A,C
Queens,Coffee/Tea,10F,A
Bronx,Latin American,10F,A
Bronx,Chinese,08A,A
Manhattan,American,04N,A
Staten Island,Japanese,02B,B
Brooklyn,Japanese,06D,C
Queens,Asian/Asian Fusion,10F,A
Manhattan,Sandwiches,10B,N
Manhattan,Bottled Beverages,08A,A
Queens,Chicken,06A,C
Staten Island,Pizza,10I,A
Bronx,Pizza,06D,A
Manhattan,Mexican,06E,A
Brooklyn,Chinese,06C,B
Brooklyn,Coffee/Tea,05D,C
Manhattan,Bakery Products/Desserts,09E,B
Manhattan,Pizza,10B,A
Manhattan,American,06E,A
Bronx,Bakery Products/Desserts,10F,A
Manhattan,Italian,10G,N
Manhattan,Japanese,06A,A
Queens,Chinese,06C,C
Brooklyn,Chinese,02G,N
Manhattan,Mediterranean,02H,C
Brooklyn,Latin American,04K,C
Brooklyn,American,04L,A
Manhattan,Mexican,09B,A
Manhattan,Chinese,06C,B
Queens,Spanish,08A,C
Manhattan,Asian/Asian Fusion,02G,A
Queens,Chicken,10B,A
Manhattan,Coffee/Tea,06D,A
Bronx,Latin American,06C,A
Brooklyn,Tex-Mex,10E,A
Queens,Japanese,02B,A
Queens,Chinese,08A,B
Brooklyn,American,04N,A
Queens,Coffee/Tea,10F,A
Manhattan,Coffee/Tea,08C,A
Manhattan,Jewish/Kosher,10F,A
Brooklyn,Caribbean,04A,A
Bronx,American,10F,A
Brooklyn,Donuts,10F,A
Bronx,Latin American,02B,A
Manhattan,Salads,06A,A
Brooklyn,American,04L,B
Manhattan,Latin American,10E,A
Queens,Chinese,02G,B
Manhattan,Mexican,06D,N
Manhattan,Japanese,10H,A
Queens,Bakery Products/Desserts,10F,P
Manhattan,Pizza,10F,Z
Staten Island,Italian,06A,N
Staten Island,American,10F,A
Bronx,Spanish,10B,A
Queens,Hamburgers,08C,A
Manhattan,American,02H,Z
Manhattan,Caribbean,06E,C
Bronx,Juice, Smoothies, Fruit Salads,06A,B
Brooklyn,American,08A,A
Manhattan,Pizza,04N,A
Queens,Pizza,10G,A
Bronx,Latin American,08A,C
Manhattan,African,10B,A
Staten Island,Frozen Desserts,06D,A
Queens,Pizza,02B,A
Manhattan,Pizza,06C,A
Queens,Juice, Smoothies, Fruit Salads,10F,A
Brooklyn,Tapas,04H,A
Manhattan,Korean,06E,Z
Manhattan,Korean,10H,A
Queens,American,10B,Z
Queens,Donuts,02G,A
Brooklyn,Bakery Products/Desserts,04H,A
Bronx,Chinese,10F,A
Bronx,American,06C,A
Manhattan,Bagels/Pretzels,10E,B
Brooklyn,Thai,10G,B
Bronx,Chicken,10D,A
Queens,Bottled Beverages,06D,N
Brooklyn,Barbecue,04A,N
Queens,Other,06C,A
Brooklyn,American,02I,C
Manhattan,Chinese,06D,N
Manhattan,American,06D,B
Manhattan,Pizza,06C,B
Manhattan,Sandwiches,10F,A
Queens,Hamburgers,04M,B
Manhattan,French,06A,C
Brooklyn,Middle Eastern,02B,B
Queens,Hamburgers,10F,A
Queens,Mexican,06C,B
Bronx,Spanish,06C,A
Queens,Chinese,08A,N
Queens,Latin American,06C,A
Brooklyn,Pizza,06D,A
Queens,American,10I,A
Queens,Bakery Products/Desserts,10B,A
Bronx,American,04A,N
Brooklyn,American,08A,A
Brooklyn,Chinese/Japanese,02B,N
Manhattan,Vegetarian,02G,A
Bronx,Pizza,10F,A
Brooklyn,Bagels/Pretzels,06C,A
Bronx,Chinese,09E,C
Bronx,Chinese,06A,A
Bronx,Hamburgers,10B,A
Manhattan,Donuts,10F,A
Manhattan,Latin American,04J,A
Staten Island,Juice, Smoothies, Fruit Salads,08A,Z
Manhattan,Coffee/Tea,10B,A
Queens,Mexican,10B,A
Manhattan,French,02B,A
Staten Island,Japanese,04L,N
Manhattan,American,10B,A
Queens,Caribbean,06C,A
Brooklyn,Pizza,02G,A
Manhattan,American,08A,B
Manhattan,Italian,04N,B
Queens,Caribbean,08A,A
Manhattan,Bakery Products/Desserts,06C,N
Bronx,Pizza,10G,A
Manhattan,Middle Eastern,04L,N
Manhattan,Chicken,04M,C
Queens,Bangladeshi,02H,C
Manhattan,American,08A,C
Brooklyn,Mexican,10F,A
Queens,Mexican,06D,A
Brooklyn,Chinese,10F,A
Bronx,Latin American,02H,A
Brooklyn,Caribbean,10H,A
Manhattan,Hamburgers,06C,A
Queens,Chinese,08A,A
Manhattan,Mediterranean,10B,A
Manhattan,American,10B,B
Brooklyn,Pizza,10B,A
Brooklyn,Chinese,09B,N
Queens,Japanese,02B,Z
Queens,Mexican,02H,Z
Bronx,Juice, Smoothies, Fruit Salads,08A,B
Manhattan,Mexican,10F,A
Manhattan,Bagels/Pretzels,08A,A
Bronx,Caribbean,02B,B
Manhattan,Mediterranean,02G,A
Manhattan,Coffee/Tea,04L,A
Queens,Pizza,10F,C
Brooklyn,American,06C,A
Queens,Coffee/Tea,06A,A
Manhattan,Eastern European,04L,A
Brooklyn,Caribbean,09B,A
Staten Island,American,10B,A
Manhattan,American,10F,A
Staten Island,Spanish,08C,A
Manhattan,Coffee/Tea,04H,B
Queens,Spanish,28-06,A
Manhattan,Coffee/Tea,10F,A
Manhattan,American,08A,Z
Manhattan,American,02B,A
Manhattan,Spanish,08A,B
Queens,Latin American,06C,A
Queens,Indian,06D,A
Manhattan,Mexican,06E,A
Brooklyn,Barbecue,10F,A
Brooklyn,Pizza,04J,Z
Brooklyn,Pizza,10F,A
Brooklyn,Latin American,09C,A
Brooklyn,Chicken,04N,A
Queens,Thai,06A,A
Queens,American,10F,A
Queens,Japanese,09E,A
Bronx,Chicken,08A,A
Queens,Latin American,10A,A
Manhattan,Sandwiches,10F,A
Manhattan,Chicken,10F,A
Queens,Italian,10H,A
Manhattan,Sandwiches/Salads/Mixed Buffet,06C,A
Manhattan,Chicken,04N,A
Queens,Mexican,10B,B
Brooklyn,Chinese,10F,A
Queens,Greek,02I,C
Manhattan,French,04O,A
Brooklyn,Southeast Asian,09B,A
Brooklyn,Japanese,02B,Z
Manhattan,Mexican,10I,A
Brooklyn,Pizza,04L,B
Brooklyn,Bagels/Pretzels,06C,A
Queens,Japanese,08A,A
Queens,Asian/Asian Fusion,02F,N
Brooklyn,Russian,02B,A
Bronx,Seafood,10J,A
Manhattan,Vegan,06A,A
Bronx,Barbecue,08A,A
Queens,Thai,02G,A
Manhattan,Sandwiches,06D,A
Brooklyn,Creole,04N,A
Manhattan,Sandwiches/Salads/Mixed Buffet,08C,A
Manhattan,Mexican,04N,A
Brooklyn,Coffee/Tea,10F,A
Bronx,Sandwiches,10F,B
Manhattan,Pizza,06A,B
Staten Island,Italian,02H,A
Brooklyn,Chicken,04L,A
Bronx,Spanish,08A,N
Brooklyn,Bagels/Pretzels,06C,B
Queens,Caribbean,08A,B
Queens,Coffee/Tea,04N,C
Brooklyn,Korean,09B,B
Queens,Bagels/Pretzels,10F,A
Manhattan,Caribbean,04A,B
Brooklyn,Bakery Products/Desserts,08A,A
Brooklyn,Pizza,04K,A
Queens,Pizza,10B,A
Brooklyn,Mexican,09B,B
Queens,Irish,08A,Z
Manhattan,Salads,10F,A
Brooklyn,American,10B,C
Queens,Mexican,04M,C
Queens,Caribbean,10B,A
Manhattan,French,09C,A
Brooklyn,Coffee/Tea,10E,A
Manhattan,Indian,02B,B
Queens,American,06A,A
Queens,Fusion,08A,Z
Queens,American,10B,A
Manhattan,American,02H,A
Bronx,Japanese,06D,A
Manhattan,American,04N,A
Manhattan,Asian/Asian Fusion,04J,A
Queens,American,06C,A
Manhattan,American,05H,N
Brooklyn,Caribbean,09C,A
Manhattan,Other,05D,Z
Manhattan,Korean,02I,A
Brooklyn,Tex-Mex,10F,A
Queens,Indian,10G,N
Queens,Thai,10F,A
Queens,Caribbean,10F,A
Brooklyn,Pizza,08C,A
Manhattan,Mediterranean,09C,A
Queens,Chinese,10F,A
Manhattan,Italian,02B,N
Queens,Donuts,10H,A
Bronx,Seafood,06D,A
Brooklyn,Pizza,10F,A
Manhattan,American,10B,C
Queens,Mexican,02B,C
Manhattan,Mexican,10G,A
Manhattan,Italian,10F,A
Bronx,American,10B,A
Queens,Chicken,04L,A
Staten Island,Hamburgers,04L,B
Queens,Pakistani,06A,B
Manhattan,Spanish,02B,A
Queens,Latin American,08A,B
Brooklyn,Chinese,06C,A
Manhattan,Italian,06D,A
Manhattan,Sandwiches,10B,B
Manhattan,Hamburgers,10F,A
Brooklyn,American,02B,B
Manhattan,Bakery Products/Desserts,02B,B
Manhattan,Seafood,10F,P
Queens,Bakery Products/Desserts,05D,C
Bronx,Mexican,10B,A
Bronx,Jewish/Kosher,06D,A
Queens,Thai,06C,N
Queens,American,08A,B
Brooklyn,Jewish/Kosher,09C,A
Manhattan,Japanese,06C,A
Manhattan,Chinese,06C,Z
Manhattan,American,02G,B
Queens,Chinese,06A,A
Manhattan,Brazilian,02B,N
Queens,Peruvian,10G,N
Manhattan,Pizza,10F,A
Brooklyn,Italian,04L,A
Queens,Caribbean,05C,C
Brooklyn,Donuts,10F,A
Queens,Latin American,10F,A
Manhattan,Pizza,10F,C
Manhattan,Other,02G,C
Manhattan,Pizza,10F,A
Queens,Chinese,06C,C
Brooklyn,Bagels/Pretzels,10B,A
Queens,Caribbean,10F,A
Brooklyn,Russian,10F,A
Queens,Caribbean,08A,A
Staten Island,Italian,10F,A
Brooklyn,Caribbean,04N,C
Manhattan,Italian,10F,A
Manhattan,Coffee/Tea,02G,A
Queens,American,08A,A
Manhattan,Caribbean,04L,N
Queens,Pizza,10F,B
Queens,Sandwiches,04L,A
Manhattan,Coffee/Tea,04J,Z
Manhattan,American,02G,A
Brooklyn,Turkish,05A,N
Manhattan,Latin American,02B,A
Queens,American,10F,A
Bronx,Spanish,02B,B
Queens,Bagels/Pretzels,06D,C
Queens,Caribbean,08B,A
Manhattan,Sandwiches/Salads/Mixed Buffet,09C,A
Manhattan,Pizza,09C,C
Manhattan,American,10G,A
Queens,Chinese,06F,A
Queens,Indian,09C,B
Bronx,Coffee/Tea,10F,A
Manhattan,Italian,10F,A
Staten Island,Mexican,04A,B
Manhattan,Mediterranean,06F,A
Brooklyn,American,10F,A
Manhattan,Coffee/Tea,06C,A
Staten Island,Pizza,10F,A
Manhattan,American,06D,A
Brooklyn,Hotdogs,10H,A
Manhattan,American,08A,A
Manhattan,Italian,10E,N
Manhattan,Pizza,10F,C
Staten Island,Chinese,04L,A
Queens,American,08C,A
Manhattan,American,02B,N
Brooklyn,Sandwiches,05D,C
Queens,Latin American,06C,B
Manhattan,American,06F,A
Manhattan,Asian/Asian Fusion,04C,A
Queens,Chicken,10D,A
Manhattan,Bakery Products/Desserts,10F,A
Bronx,American,08C,A
Queens,American,06D,A
Bronx,Latin American,02G,A
Queens,Jewish/Kosher,10F,A
Brooklyn,Bagels/Pretzels,04L,A
Bronx,Sandwiches,09B,A
Brooklyn,Thai,02G,A
Bronx,Cajun,04L,A
Brooklyn,Irish,02G,C
Manhattan,Thai,02B,A
Manhattan,Italian,08A,N
Manhattan,Tex-Mex,06C,A
Brooklyn,Irish,06D,B
Queens,American,06D,A
Bronx,Bakery Products/Desserts,06C,B
Bronx,Caribbean,10F,A
Bronx,Bakery Products/Desserts,06D,A
Brooklyn,Seafood,04L,A
Manhattan,Indian,04C,C
Brooklyn,Jewish/Kosher,10B,A
Bronx,American,10B,A
Manhattan,Chinese,02B,B
Brooklyn,Pizza,04L,A
Manhattan,American,06C,A
Brooklyn,Pizza,08A,A
Brooklyn,African,09B,C
Brooklyn,Donuts,04N,A
Brooklyn,Mediterranean,10F,A
Brooklyn,Creole,10F,A
Manhattan,Italian,08A,B
Brooklyn,Hotdogs/Pretzels,08A,A
Manhattan,Asian/Asian Fusion,06C,A
Queens,Indian,06E,B
Manhattan,Bakery Products/Desserts,10F,A
Queens,Coffee/Tea,04N,C
Brooklyn,Caribbean,10F,A
Queens,Latin American,10F,A
Queens,American,06D,A
Queens,Irish,06D,B
Manhattan,Mexican,10B,A
Bronx,Mexican,10B,A
Brooklyn,Bakery Products/Desserts,06D,A
Queens,Asian/Asian Fusion,10F,A
Bronx,Pizza,10B,A
Brooklyn,Thai,02G,B
Manhattan,American,10B,B
Queens,American,06E,A
Queens,Latin American,10B,A
Bronx,Mexican,06C,A
Manhattan,Spanish,02G,C
Manhattan,Bakery Products/Desserts,10F,A
Queens,Sandwiches,04L,C
Brooklyn,Latin American,02B,B
Brooklyn,Mexican,02G,N
Queens,Caribbean,04N,A
Staten Island,American,04J,A
Manhattan,Asian/Asian Fusion,02G,Z
Manhattan,Juice, Smoothies, Fruit Salads,06C,A
Brooklyn,Bakery Products/Desserts,04L,A
Manhattan,Chinese,02G,A
Manhattan,Italian,10F,A
Manhattan,Bagels/Pretzels,03C,A
Queens,Latin American,10F,A
Queens,Coffee/Tea,04L,A
Brooklyn,Frozen Desserts,10B,N
Queens,Chinese,04L,B
Queens,Indian,10F,A
Manhattan,Japanese,06D,A
Brooklyn,Coffee/Tea,04A,A
Bronx,Bagels/Pretzels,02G,B
Brooklyn,American,10F,A
Brooklyn,Chinese,10F,A
Manhattan,Mediterranean,08A,A
Manhattan,Bakery Products/Desserts,04K,A
Queens,Jewish/Kosher,06D,A
Manhattan,Coffee/Tea,04A,A
Brooklyn,Pizza,10F,Z
Manhattan,American,06A,B
Brooklyn,American,04N,A
Manhattan,Bangladeshi,06C,B
Manhattan,Mexican,08A,A
Manhattan,Japanese,04M,N
Brooklyn,Spanish,10D,B
Brooklyn,Jewish/Kosher,10F,A
Manhattan,Italian,10F,C
Queens,Chicken,04M,A
Queens,Korean,04N,Z
Queens,Sandwiches,10F,A
Bronx,American,02G,B
Bronx,Greek,06F,A
Queens,Other,04A,B
Manhattan,Japanese,04N,A
Brooklyn,Indian,08C,B
Manhattan,Pizza,08A,C
Staten Island,Chicken,02B,N
Queens,Chinese,08A,P
Brooklyn,Pizza,08A,A
Brooklyn,American,04N,A
Queens,Chinese,05D,A
Brooklyn,Pizza,08A,A
Queens,Latin American,10G,C
Bronx,Latin American,02B,A
Manhattan,American,06D,Z
Manhattan,American,10F,A
Manhattan,Bakery Products/Desserts,10F,C
Queens,Sandwiches/Salads/Mixed Buffet,10F,N
Manhattan,Bagels/Pretzels,06C,C
Brooklyn,Mediterranean,10F,A
Brooklyn,Chinese,06F,A
Queens,Latin American,02B,A
Manhattan,Japanese,10F,N
Brooklyn,American,06C,B
Brooklyn,Other,04A,Z
Brooklyn,American,04N,A
Manhattan,Chinese,08A,B
Bronx,Pizza,10G,A
Brooklyn,Hamburgers,04N,A
Queens,Irish,08A,A
Manhattan,Chinese,08A,B
Brooklyn,Bakery Products/Desserts,04N,B
Bronx,Chicken,04A,C
Manhattan,American,02G,C
Staten Island,Japanese,06D,N
Brooklyn,Vegetarian,06D,A
Staten Island,Bakery Products/Desserts,10F,A
Manhattan,American,06A,A
Queens,American,06F,C
Queens,Spanish,10H,A
Brooklyn,African,10A,C
Manhattan,Chinese,02G,N
Queens,Asian/Asian Fusion,10F,A
Manhattan,Donuts,06F,B
Staten Island,Chicken,04A,A
Brooklyn,Bakery Products/Desserts,04A,A
Queens,Bangladeshi,06E,C
Manhattan,Coffee/Tea,08A,A
Manhattan,Bagels/Pretzels,10B,A
Brooklyn,Mexican,04M,C
Brooklyn,Chicken,10A,Z
Staten Island,Juice, Smoothies, Fruit Salads,04M,B
Queens,Pizza,10B,A
Manhattan,Tex-Mex,08A,A
Brooklyn,Pizza,05D,Z
Staten Island,Latin American,10E,B
Manhattan,Pizza,09B,A
Queens,Egyptian,02B,A
Queens,Pizza,10F,A
Manhattan,French,10F,B
Manhattan,African,04N,A
Manhattan,American,10F,A
Manhattan,American,08A,A
Bronx,Spanish,10G,Z
Manhattan,Bagels/Pretzels,05D,C
Bronx,Mexican,08A,A
Brooklyn,Donuts,04L,A
Brooklyn,Mexican,10F,A
Bronx,Pizza,04M,A
Brooklyn,Indian,02B,A
Manhattan,Korean,06E,N
Manhattan,American,08A,A
Queens,Mexican,10F,A
Manhattan,Spanish,04N,B
Manhattan,American,08A,A
Brooklyn,Eastern European,02G,A
Brooklyn,Pakistani,10B,C
Queens,Thai,02H,A
Brooklyn,American,10B,B
Queens,Coffee/Tea,02G,Z
Manhattan,Pizza,04L,A
Manhattan,Latin American,02H,A
Queens,Chinese,04J,A
Bronx,Latin American,08A,A
Brooklyn,Bakery Products/Desserts,08A,A
Brooklyn,Korean,04N,A
Brooklyn,Tex-Mex,10F,A
Manhattan,Latin American,06B,A
Manhattan,Chinese,06C,A
Manhattan,Coffee/Tea,10F,C
Manhattan,American,10B,A
Staten Island,Pizza,09B,A
Brooklyn,Pizza,09E,A
Brooklyn,Juice, Smoothies, Fruit Salads,28-06,B
Queens,American,10F,A
Staten Island,Mexican,06D,Z
Brooklyn,Pizza,09E,A
Brooklyn,American,05D,A
Brooklyn,Russian,10H,B
Manhattan,Pizza,10F,A
Manhattan,Mediterranean,02G,C
Manhattan,American,06C,A
Brooklyn,Creole,08B,A
Manhattan,Seafood,04L,B
Manhattan,Latin American,05B,B
Queens,American,06D,A
Brooklyn,Chicken,10E,A
Bronx,American,02B,B
Brooklyn,Tex-Mex,10F,A
Manhattan,American,10F,A
Queens,Latin American,06F,A
Manhattan,American,06F,A
Manhattan,Juice, Smoothies, Fruit Salads,10F,A
Brooklyn,Hamburgers,04L,A
Staten Island,Continental,10B,A
Manhattan,Hamburgers,08C,B
Queens,Donuts,08B,P
Manhattan,Sandwiches/Salads/Mixed Buffet,10B,N
Brooklyn,Spanish,10F,B
Manhattan,Chinese,06C,A
Queens,American,04L,A
Queens,Italian,09E,Z
Queens,Korean,06C,B
Brooklyn,American,04L,A
Brooklyn,Coffee/Tea,04M,B
Manhattan,Bagels/Pretzels,06C,A
Brooklyn,Mexican,09C,B
Brooklyn,American,10F,A
Bronx,Middle Eastern,09C,A
Manhattan,Italian,06C,A
Queens,American,10B,A
Manhattan,French,02G,A
Manhattan,Frozen Desserts,06C,A
Manhattan,Latin American,09C,A
Staten Island,Donuts,06A,A
Bronx,Sandwiches,10B,A
Queens,Indian,06C,Z
Manhattan,Vegan,10F,A
Queens,Chinese,10B,N
Manhattan,Barbecue,10F,A
Queens,Bangladeshi,08A,N
Brooklyn,Caribbean,10A,C
Manhattan,Spanish,08A,A
Manhattan,American,04L,A
Manhattan,Asian/Asian Fusion,10B,A
Bronx,Chicken,06A,A
Manhattan,American,06D,A
Manhattan,Hamburgers,10B,A
Manhattan,Coffee/Tea,10G,A
Manhattan,Chinese,06E,A
Staten Island,Other,08A,N
Queens,Bakery Products/Desserts,04H,B
Queens,Mexican,06F,B
Queens,Caribbean,04J,A
Bronx,Latin American,04M,Z
Brooklyn,Middle Eastern,10B,A
Brooklyn,Sandwiches,10D,A
Manhattan,Tex-Mex,10F,A
Brooklyn,Other,03I,N
Staten Island,American,10J,B
Manhattan,American,10F,A
Queens,Spanish,10F,A
Manhattan,American,10F,A
Queens,Indian,10F,Z
Bronx,American,10B,A
Queens,Mexican,09E,Z
Brooklyn,Caribbean,04L,B
Brooklyn,Bangladeshi,02B,B
Queens,Sandwiches,10G,A
Brooklyn,Tapas,06B,A
Manhattan,American,02B,N
Bronx,Latin American,10B,A
Queens,American,08A,A
Staten Island,Chicken,06C,A
Manhattan,Mexican,02B,N
Queens,Pizza,04M,A
Manhattan,Peruvian,06A,A
Manhattan,Mexican,10B,A
Manhattan,Steakhouse,10F,A
Bronx,Latin American,06D,A
Manhattan,Japanese,06D,C
Manhattan,Jewish/Kosher,10F,A
Brooklyn,Bakery Products/Desserts,05D,A
Brooklyn,Coffee/Tea,06C,N
Bronx,Donuts,10F,A
Brooklyn,Bagels/Pretzels,02G,C
Brooklyn,Coffee/Tea,02G,A
Manhattan,Chicken,04N,A
Brooklyn,American,06C,A
Bronx,Bakery Products/Desserts,04H,B
Manhattan,American,04N,A
Bronx,Chicken,04L,A
Bronx,Latin American,10B,A
Bronx,Latin American,10F,A
Manhattan,Mediterranean,08A,A
Queens,Chinese,06C,A
Manhattan,Asian/Asian Fusion,05D,C
Manhattan,Coffee/Tea,10G,A
Brooklyn,American,06C,A
Brooklyn,African,04M,C
Queens,American,10F,A
Manhattan,Korean,04H,A
Brooklyn,Chinese,10H,A
Brooklyn,Frozen Desserts,10F,A
Brooklyn,Coffee/Tea,02G,A
Brooklyn,Chinese,10F,B
Manhattan,Bakery Products/Desserts,10F,A
Manhattan,Chinese,06D,C
Queens,Korean,10B,N
Queens,Donuts,06D,A
Manhattan,Asian/Asian Fusion,02G,C
Manhattan,Jewish/Kosher,10B,A
Brooklyn,American,04K,A
Manhattan,Other,04A,N
Brooklyn,Pizza,04A,Z
Bronx,Pizza,02G,A
Manhattan,American,06C,A
Brooklyn,Mediterranean,08C,B
Manhattan,Thai,06D,A
Manhattan,Coffee/Tea,10F,A
Queens,Donuts,06C,A
Brooklyn,Chinese,06C,A
Bronx,Mexican,10F,A
Brooklyn,Japanese,02B,C
Manhattan,Pizza,06C,C
Brooklyn,Jewish/Kosher,06D,A
Brooklyn,Bakery Products/Desserts,06D,A
Queens,Mexican,10B,B
Queens,Spanish,10B,A
Brooklyn,American,04A,A
Queens,Coffee/Tea,04L,A
Manhattan,American,08A,B
Brooklyn,Chinese,10F,A
Queens,Pizza,10G,B
Bronx,Donuts,10F,A
Manhattan,Fusion,06D,A
Manhattan,Thai,04L,B
Bronx,Chicken,04N,A
Brooklyn,Latin American,10G,A
Brooklyn,Mexican,08C,A
Brooklyn,Coffee/Tea,06E,A
Queens,Pizza,10F,A
Brooklyn,American,04N,B
Brooklyn,Spanish,02B,C
Queens,Pizza,02G,B
Manhattan,Chinese,08C,P
Bronx,Chicken,02B,C
Manhattan,American,10B,A
Brooklyn,Mexican,10F,A
Queens,Chinese,10F,C
Manhattan,American,10E,A
Manhattan,Juice, Smoothies, Fruit Salads,08A,B
Bronx,American,10F,A
Brooklyn,Asian/Asian Fusion,02I,A
Queens,Juice, Smoothies, Fruit Salads,04A,A
Queens,Bakery Products/Desserts,10F,A
Queens,Chinese,04L,B
Staten Island,American,10F,A
Manhattan,American,10F,A
Manhattan,Korean,08C,A
Manhattan,Greek,08A,A
